LA,Ofsted URN,URN
North Yorkshire,401304,633169
North Yorkshire,EY301850,633171
North Yorkshire,EY279336,633179
North Yorkshire,EY487923,633180
North Yorkshire,503246,633181
North Yorkshire,401140,633190
North Yorkshire,EY488958,633193
North Yorkshire,401298,633194
North Yorkshire,400602,633203
North Yorkshire,EY429188,633215
North Yorkshire,EY498271,633225
North Yorkshire,EY350465,633227
North Yorkshire,EY496058,633231
North Yorkshire,EY393760,633232
North Yorkshire,EY295121,633235
North Yorkshire,EY496004,633236
North Yorkshire,EY497209,633242
North Yorkshire,EY312852,633249
North Yorkshire,EY496956,633254
North Yorkshire,EY537522,633260
North Yorkshire,EY537767,633266
North Yorkshire,401289,633267
North Yorkshire,EY286478,633270
North Yorkshire,EY317570,633286
North Yorkshire,400614,633294
North Yorkshire,EY398219,633318
North Yorkshire,EY547443,633320
North Yorkshire,EY553227,633321
North Yorkshire,401146,633323
North Yorkshire,EY557864,633352
North Yorkshire,EY558140,633358
North Yorkshire,EY496759,633360
North Yorkshire,EY561187,633361
North Yorkshire,EY537816,633363
North Yorkshire,EY560971,633371
North Yorkshire,EY562943,633379
North Yorkshire,EY400307,633385
North Yorkshire,EY536021,633396
North Yorkshire,EX109,633400
North Yorkshire,EY274903,633402
North Yorkshire,EX111,633407
North Yorkshire,2505967,633408
North Yorkshire,2539726,633420
North Yorkshire,EX119,633422
North Yorkshire,2513613,633424
North Yorkshire,2515422,633429
North Yorkshire,2520893,633446
North Yorkshire,2538915,633447
North Yorkshire,EY339845,633454
North Yorkshire,2546043,633461
North Yorkshire,2575789,633462
North Yorkshire,2540005,633470
North Yorkshire,2599840,633478
North Yorkshire,2547679,633483
North Yorkshire,EX138,633493
North Yorkshire,2613553,633498
North Yorkshire,EX143,633505
North Yorkshire,2551049,633509
North Yorkshire,2634824,633513
North Yorkshire,2554201,633514
North Yorkshire,EX148,633517
North Yorkshire,EX149,633519
North Yorkshire,2659326,633523
North Yorkshire,2640020,633526
North Yorkshire,EY492666,633527
North Yorkshire,EX152,633528
North Yorkshire,2546282,633534
North Yorkshire,2614105,633536
North Yorkshire,EY537346,633537
North Yorkshire,2648954,633540
North Yorkshire,EY548024,633546
North Yorkshire,2606598,633555
North Yorkshire,2697631,633556
North Yorkshire,2692564,633569
North Yorkshire,2685203,633571
North Yorkshire,2696474,633573
North Yorkshire,EX168,633577
Luton,104874,634833
Luton,EY265843,634835
Luton,EY560686,634841
Luton,EY334289,634842
Luton,EY317500,634843
Luton,EY453376,634848
Luton,EY105151,634858
Luton,EY452688,634865
Luton,EY470498,634880
Luton,EY441754,634881
Luton,EY236067,634883
Luton,105049,634889
Luton,105010,634890
Luton,EY290113,634898
Luton,EY419191,634899
Luton,EY264350,634902
Luton,EY499335,634922
Luton,EY484140,634923
Luton,EY427089,634935
Luton,105057,634936
Luton,EY395655,634944
Luton,EY556514,634964
Luton,104889,634965
Luton,2523184,634969
Luton,EY563627,634975
Luton,104940,634976
Luton,2583478,634981
Luton,CA000038,634988
Luton,2626276,634991
Luton,2680841,634995
Luton,EY556213,635000
Bedford,219642,635152
Bedford,EY393901,635153
Bedford,EY393181,635159
Bedford,EY372377,635160
Bedford,EY402278,635164
Bedford,EY340986,635165
Bedford,EY393185,635166
Bedford,EY253481,635167
Bedford,EY429734,635168
Bedford,219622,635171
Bedford,EY225218,635172
Bedford,EY472494,635179
Bedford,EY481709,635180
Bedford,EY419170,635183
Bedford,EY479440,635184
Bedford,EY222491,635187
Bedford,EY489194,635189
Bedford,EY285013,635190
Bedford,EY429366,635193
Bedford,EY457233,635194
Bedford,EY441436,635195
Bedford,EY494919,635197
Bedford,EY536015,635198
Bedford,EY482821,635200
Bedford,EY480984,635201
Bedford,EY538233,635204
Bedford,EY478125,635207
Bedford,EY461100,635211
Bedford,219376,635213
Bedford,EY490475,635214
Bedford,CA000015,635220
Bedford,EY495052,635221
Bedford,EY542602,635223
Bedford,EY468119,635226
Bedford,505267,635228
Bedford,EY538376,635230
Bedford,EY554299,635236
Bedford,EY559832,635238
Bedford,EY558291,635245
Bedford,219367,635250
Bedford,EY441424,635251
Bedford,2536419,635252
Bedford,EY438428,635254
Bedford,EY562127,635255
Bedford,CA000015,635256
Bedford,2514405,635257
Bedford,EY537781,635258
Bedford,2564382,635260
Bedford,2549621,635261
Bedford,2650191,635270
Bedford,2583615,635273
Bedford,2630317,635275
Bedford,EY557307,635276
Bedford,2698509,635277
Bedford,EY422904,635279
Bedford,2512577,635280
Bedford,2568485,635281
Bedford,2656935,635282
Central Bedfordshire,EY417419,635479
Central Bedfordshire,EY370355,635480
Central Bedfordshire,EY402295,635482
Central Bedfordshire,EY433230,635483
Central Bedfordshire,219850,635485
Central Bedfordshire,219675,635487
Central Bedfordshire,EY262725,635488
Central Bedfordshire,EY443670,635489
Central Bedfordshire,EY251865,635491
Central Bedfordshire,505310,635492
Central Bedfordshire,EY376035,635500
Central Bedfordshire,EY370766,635504
Central Bedfordshire,EY442501,635505
Central Bedfordshire,EY460300,635509
Central Bedfordshire,EY306504,635512
Central Bedfordshire,505399,635516
Central Bedfordshire,EY419924,635521
Central Bedfordshire,EY397272,635523
Central Bedfordshire,EY309260,635525
Central Bedfordshire,EY442865,635532
Central Bedfordshire,EY453856,635533
Central Bedfordshire,505245,635538
Central Bedfordshire,219727,635539
Central Bedfordshire,EY332879,635553
Central Bedfordshire,EY356297,635554
Central Bedfordshire,505287,635555
Central Bedfordshire,EY451019,635557
Central Bedfordshire,505402,635561
Central Bedfordshire,EY460157,635571
Central Bedfordshire,EY396536,635577
Central Bedfordshire,EY291687,635579
Central Bedfordshire,219690,635581
Central Bedfordshire,EY284785,635582
Central Bedfordshire,EY420941,635583
Central Bedfordshire,219565,635586
Central Bedfordshire,219653,635589
Central Bedfordshire,EY411333,635597
Central Bedfordshire,EY306615,635602
Central Bedfordshire,EY373460,635604
Central Bedfordshire,EY219601,635607
Central Bedfordshire,EY426917,635608
Central Bedfordshire,EY407151,635610
Central Bedfordshire,EY458401,635612
Central Bedfordshire,EY410824,635616
Central Bedfordshire,EY426198,635624
Central Bedfordshire,EY377659,635647
Central Bedfordshire,219557,635651
Central Bedfordshire,EY218901,635657
Central Bedfordshire,EY438033,635659
Central Bedfordshire,EY475570,635664
Central Bedfordshire,NULL,635667
Central Bedfordshire,EY428850,635671
Central Bedfordshire,EY473309,635674
Central Bedfordshire,EY485824,635676
Central Bedfordshire,EY331272,635701
Central Bedfordshire,147083,635705
Central Bedfordshire,EY225748,635724
Central Bedfordshire,EY297412,635728
Central Bedfordshire,EY538508,635731
Central Bedfordshire,EY497227,635736
Central Bedfordshire,EY540763,635738
Central Bedfordshire,EY297267,635745
Central Bedfordshire,EY275115,635752
Central Bedfordshire,EY498469,635754
Central Bedfordshire,EY540289,635755
Central Bedfordshire,EY439726,635757
Central Bedfordshire,EY485045,635758
Central Bedfordshire,219793,635759
Central Bedfordshire,EY376629,635760
Central Bedfordshire,EY438975,635763
Central Bedfordshire,EY333041,635765
Central Bedfordshire,EY499684,635766
Central Bedfordshire,EY549001,635768
Central Bedfordshire,EY399258,635769
Central Bedfordshire,EY538833,635771
Central Bedfordshire,EY450258,635779
Central Bedfordshire,505298,635782
Central Bedfordshire,EY544861,635783
Central Bedfordshire,EY483163,635785
Central Bedfordshire,EY492893,635786
Central Bedfordshire,EY544764,635794
Central Bedfordshire,EY553091,635795
Central Bedfordshire,EY548010,635796
Central Bedfordshire,EY547326,635799
Central Bedfordshire,EY408649,635805
Central Bedfordshire,EY480899,635806
Central Bedfordshire,EY548626,635808
Central Bedfordshire,EY537460,635810
Central Bedfordshire,219777,635813
Central Bedfordshire,EY544430,635816
Central Bedfordshire,EY542190,635821
Central Bedfordshire,EY263384,635829
Central Bedfordshire,EY425715,635832
Central Bedfordshire,EY471018,635835
Central Bedfordshire,EY474242,635836
Central Bedfordshire,EY479715,635837
Central Bedfordshire,EY488477,635840
Central Bedfordshire,EY490324,635841
Central Bedfordshire,EY536631,635847
Central Bedfordshire,EY548061,635852
Central Bedfordshire,EY446211,635853
Central Bedfordshire,EY553304,635855
Central Bedfordshire,EY554390,635856
Central Bedfordshire,EY556016,635859
Central Bedfordshire,EY556136,635860
Central Bedfordshire,EY557047,635865
Central Bedfordshire,EY557219,635866
Central Bedfordshire,EY557795,635867
Central Bedfordshire,EY431290,635869
Central Bedfordshire,EY560435,635873
Central Bedfordshire,EY560777,635874
Central Bedfordshire,EY562942,635877
Central Bedfordshire,2498100,635878
Central Bedfordshire,EY497334,635882
Central Bedfordshire,EY563512,635885
Central Bedfordshire,EY252480,635889
Central Bedfordshire,2525653,635891
Central Bedfordshire,2520342,635899
Central Bedfordshire,EY470160,635902
Central Bedfordshire,EY546156,635903
Central Bedfordshire,2536637,635906
Central Bedfordshire,NULL,635909
Central Bedfordshire,EY544553,635910
Central Bedfordshire,EY544864,635911
Central Bedfordshire,EY537264,635916
Central Bedfordshire,2520480,635918
Central Bedfordshire,EY410038,635919
Central Bedfordshire,219643,635924
Central Bedfordshire,2568058,635928
Central Bedfordshire,EY298891,635931
Central Bedfordshire,NULL,635941
Central Bedfordshire,EY551908,635942
Central Bedfordshire,2589066,635943
Central Bedfordshire,2606368,635944
Central Bedfordshire,2521785,635947
Central Bedfordshire,2584084,635948
Central Bedfordshire,2638045,635955
Central Bedfordshire,2645892,635956
Central Bedfordshire,2650074,635957
Central Bedfordshire,2651748,635958
Central Bedfordshire,2505157,635959
Central Bedfordshire,2660803,635960
Central Bedfordshire,2644430,635961
Central Bedfordshire,2649531,635965
Central Bedfordshire,2664419,635973
Central Bedfordshire,2678893,635976
Central Bedfordshire,2631772,635979
Central Bedfordshire,2654608,635980
Central Bedfordshire,2530848,635981
Central Bedfordshire,2680455,635982
Central Bedfordshire,2690381,635984
Buckinghamshire,EY405456,635991
Central Bedfordshire,2581434,635992
Buckinghamshire,116600,635995
Buckinghamshire,EY434200,636006
Buckinghamshire,107772,636007
Buckinghamshire,152552,636008
Buckinghamshire,EY371429,636013
Buckinghamshire,107792,636022
Buckinghamshire,EY380862,636024
Buckinghamshire,107797,636027
Buckinghamshire,EY352319,636032
Buckinghamshire,EY438095,636036
Buckinghamshire,116668,636039
Buckinghamshire,EY392110,636041
Buckinghamshire,EY443100,636046
Buckinghamshire,EY225601,636047
Buckinghamshire,EY408436,636048
Buckinghamshire,EY386752,636051
Buckinghamshire,EY458490,636058
Buckinghamshire,107730,636059
Buckinghamshire,960288,636073
Buckinghamshire,EY442515,636076
Buckinghamshire,EY274762,636078
Buckinghamshire,EY469247,636079
Buckinghamshire,EY342819,636082
Buckinghamshire,EY439078,636085
Buckinghamshire,EY361378,636092
Buckinghamshire,EY334961,636105
Buckinghamshire,EY469508,636112
Buckinghamshire,EY314673,636114
Buckinghamshire,EY435653,636119
Buckinghamshire,EY463847,636120
Buckinghamshire,116665,636125
Buckinghamshire,EY380122,636126
Buckinghamshire,EY414646,636127
Buckinghamshire,EY445550,636130
Buckinghamshire,EY397000,636135
Buckinghamshire,EY403452,636141
Buckinghamshire,EY411372,636148
Buckinghamshire,EY316948,636153
Buckinghamshire,EY463967,636173
Buckinghamshire,EY408179,636182
Buckinghamshire,EY428249,636185
Buckinghamshire,EY219004,636197
Buckinghamshire,EY500021,636202
Buckinghamshire,EY451681,636228
Buckinghamshire,EY498371,636245
Buckinghamshire,EY320926,636249
Buckinghamshire,107652,636258
Buckinghamshire,116374,636261
Buckinghamshire,EY489027,636262
Buckinghamshire,116473,636265
Buckinghamshire,116564,636274
Buckinghamshire,EY405544,636276
Buckinghamshire,160969,636277
Buckinghamshire,EY498931,636278
Buckinghamshire,EY488476,636279
Buckinghamshire,EY496736,636280
Buckinghamshire,EY539596,636284
Buckinghamshire,EY545563,636286
Buckinghamshire,107708,636291
Buckinghamshire,EY475506,636303
Buckinghamshire,EY539848,636317
Buckinghamshire,EY429045,636318
Buckinghamshire,EY453705,636324
Buckinghamshire,EY242688,636330
Buckinghamshire,EY280512,636333
Buckinghamshire,EY280530,636334
Buckinghamshire,EY550877,636340
Buckinghamshire,EY497537,636342
Buckinghamshire,EY488995,636348
Buckinghamshire,EY399029,636361
Buckinghamshire,EY550821,636363
Buckinghamshire,EY501390,636364
Buckinghamshire,EY541435,636368
Buckinghamshire,EY252791,636369
Buckinghamshire,EY467601,636378
Buckinghamshire,EY458267,636380
Buckinghamshire,EY468321,636382
Buckinghamshire,EY484799,636395
Buckinghamshire,EY374898,636396
Buckinghamshire,EY451016,636397
Buckinghamshire,116381,636398
Buckinghamshire,131150,636400
Buckinghamshire,EY387974,636403
Buckinghamshire,EY559283,636404
Buckinghamshire,EY541343,636409
Buckinghamshire,EY286589,636410
Buckinghamshire,EY498903,636414
Buckinghamshire,EY562200,636417
Buckinghamshire,EY460989,636427
Buckinghamshire,EY416069,636439
Buckinghamshire,EY551973,636442
Buckinghamshire,EY470630,636446
Buckinghamshire,EY320500,636449
Buckinghamshire,EY377242,636451
Buckinghamshire,EY408169,636457
Buckinghamshire,EY554517,636463
Buckinghamshire,131175,636464
Buckinghamshire,2526113,636467
Buckinghamshire,EY473302,636468
Buckinghamshire,2525001,636471
Buckinghamshire,2518412,636474
Buckinghamshire,EY421181,636475
Buckinghamshire,2518264,636486
Buckinghamshire,EY452019,636501
Buckinghamshire,EY411438,636502
Buckinghamshire,EY365726,636517
Buckinghamshire,2547894,636518
Buckinghamshire,EY459786,636519
Buckinghamshire,EY395621,636525
Buckinghamshire,EY394990,636537
Buckinghamshire,EY291895,636547
Buckinghamshire,107944,636549
Buckinghamshire,2585176,636551
Buckinghamshire,N/A,636552
Buckinghamshire,EY463785,636555
Buckinghamshire,2598798,636556
Buckinghamshire,2596491,636562
Buckinghamshire,2615168,636567
Buckinghamshire,EY449793,636568
Buckinghamshire,2631412,636571
Buckinghamshire,EY541689,636586
Buckinghamshire,2648772,636591
Buckinghamshire,2647005,636592
Buckinghamshire,EY560519,636593
Buckinghamshire,EY501578,636594
Buckinghamshire,116586,636600
Buckinghamshire,EY501378,636602
Buckinghamshire,EY419489,636603
Buckinghamshire,N/A,636605
Buckinghamshire,2673414,636609
Buckinghamshire,116635,636610
Buckinghamshire,N/A,636617
Buckinghamshire,2680505,636619
Buckinghamshire,2640435,636620
Buckinghamshire,2683218,636624
Buckinghamshire,2688381,636626
Buckinghamshire,EY391402,636627
Milton Keynes,EY467036,637203
Milton Keynes,EY463609,637214
Milton Keynes,EY383881,637225
Milton Keynes,EY453020,637251
Milton Keynes,EY382868,637255
Milton Keynes,EY421954,637261
Milton Keynes,EY386324,637279
Milton Keynes,EY536867,637284
Milton Keynes,EY315198,637288
Milton Keynes,EY277611,637292
Milton Keynes,EY460497,637303
Milton Keynes,EY540902,637305
Milton Keynes,EY408848,637313
Milton Keynes,EY284355,637315
Milton Keynes,141396,637348
Milton Keynes,150024,637356
Milton Keynes,EY487505,637359
Milton Keynes,EY457540,637366
Milton Keynes,EY560070,637368
Milton Keynes,EY483900,637384
Milton Keynes,RA000328,637385
Milton Keynes,2533126,637389
Milton Keynes,141659,637394
Milton Keynes,EY357165,637395
Milton Keynes,EY486309,637400
Milton Keynes,EY486863,637414
Milton Keynes,2537082,637421
Milton Keynes,141646,637427
Milton Keynes,EY540503,637431
Milton Keynes,141292,637433
Milton Keynes,EY277377,637441
Milton Keynes,2616123,637443
Milton Keynes,RA000756,637444
